STOK ID,STOK Kodu,Barkod,Ürün Adı,Kategori,Marka,Alış Fiyatı,Kar Marjı (%),Satış Fiyatı,Piyasa Fiyatı,Tedarikçi,Ofis26 Satış,HEPCAZİP Satış,Güncel Stok,Raf,Kasa,Palet
,,8690187355783,Scrikss 78 DK Tükenmez Kalem Takımı Siyah,Kalem Seti,Scrikss,,20,,,Tanımsız,0,0,1.0,66,0,0
16772.0,scrikss-fine-fl-68,8690187373428,Scrikss Fine Line Pen Fl-68 Mavi,Keçeli Kalem,Scrikss,10.64,20,12.77,,Tanımsız,0,0,,,0,0
16750.0,scrikss-fl68-kırmızı,8690187370519,Scrikss Fine Liner Pen Fl-68 Kırmızı,Keçeli Kalem,Scrikss,11.2,20,13.44,,Tanımsız,0,0,120.0,58,0,0
16872.0,SCS-129,4007817043868,Staedtler Kırmızı Kopya Kalemi 13144-23 LN,Kurşun Kalem,Scrikss,1.94,20,2.33,,Tanımsız,0,0,35.0,41,0,0
16878.0,SCS-128,4007817104583,Staedtler Noris Kurşun Kalem 2B 120-0,Kurşun Kalem,Scrikss,0.0,20,0.0,,Tanımsız,0,0,,,0,0
16962.0,SCS-1277,8690187382314,Scrikss 0.5 MM Kalem Ucu,Min / Uç,Scrikss,3.8,20,4.56,,Tanımsız,0,0,53.0,24-43,0,0
16958.0,SCS-127,8690187382369,Scrikss 0.7 MM Kalem Ucu,Min / Uç,Scrikss,3.8,20,4.56,,Tanımsız,0,0,123.0,24-43,0,0
17464.0,BM4003-SCH,4004675075901,Schneider Tükenmez Slider Edge Mavi,Tükenmez Kalem,Schneider,9.86,20,11.83,,Tanımsız,0,0,300.0,66,0,0
17478.0,BM4002-SCH,4004675075840,Schneider Tükenmez Slider Edge Siyah,Tükenmez Kalem,Schneider,9.86,20,11.83,,Tanımsız,0,0,110.0,66,0,0
17481.0,BM4001-SCH,4004675075871,Schneider Tükenmez Slider Edge Kırmızı,Tükenmez Kalem,Schneider,47.5,20,57.0,,Tanımsız,0,0,60.0,66,0,0
,5130818,4004675130808,Schneider Tükenmez Kalem K15 Mavi,Tükenmez Kalem,Schneider,9.78,20,11.74,,Tanımsız,0,0,40.0,62,0,0
17514.0,SCH-15498,4004675122605,Schneider Slider Tükenmez Kalem 8'li,Tükenmez Kalem,Schneider,70.78,20,84.94,,Tanımsız,0,0,1.0,66,0,0
,,4004675130808,Schneider Tükenmez Kalem K15 Siyah,Tükenmez Kalem,Schneider,,20,,,Tanımsız,0,0,50.0,62,0,0
,144370,3026981144370,Rotring Jel Kalem Mavi 0.7 mm,Tükenmez Kalem,Rotring,6.72,20,8.06,,Tanımsız,0,0,38.0,53,0,0
,144523,3026981144523,Rotring Jel Kalem Turuncu 0.7 mm,Tükenmez Kalem,Rotring,6.72,20,8.06,,Tanımsız,0,0,34.0,53,0,0
,144394,3026981144394,Rotring Jel Kalem Yeşil 0.7 mm,Tükenmez Kalem,Rotring,6.72,20,8.06,,Tanımsız,0,0,29.0,53,0,0
,144516,3026981144516,Rotring Jel Kalem Açık Mavi 0.7 mm,Tükenmez Kalem,Rotring,6.72,20,8.06,,Tanımsız,0,0,28.0,53,0,0
,144530,3026981144530,Rotring Jel Kalem Pembe 0.7 mm,Tükenmez Kalem,Rotring,6.72,20,8.06,,Tanımsız,0,0,28.0,53,0,0
,144400,3026981144400,Rotring Jel Kalem Mor 0.7 mm,Tükenmez Kalem,Rotring,6.72,20,8.06,,Tanımsız,0,0,18.0,53,0,0
,144387,3026981144387,Rotring Jel Kalem Kırmızı 0.7 mm,Tükenmez Kalem,Rotring,6.72,20,8.06,,Tanımsız,0,0,11.0,53,0,0
16537.0,HC-A4-04,,"Hepcazip 100'lü Lazer Etiket 105 x 148,5 4'lü",Etiket,Hepcazip,155.0,20,186.0,,Tanımsız,0,0,,,0,0
17448.0,TK3197-PEN,8692404904460,Pensan Büro Tükenmez Kalem 1.0 mm 2270 Mavi,Tükenmez Kalem,Pensan,0.68,20,0.82,,Tanımsız,0,0,43.0,60,0,0
17449.0,TK3198-PEN,8692404904477,Pensan Büro Tükenmez Kalem 1.0 mm 2270 Siyah,Tükenmez Kalem,Pensan,0.37,20,0.44,,Tanımsız,0,0,49.0,60,0,0
17452.0,TK3196-PEN,8692404904453,Pensan Büro Tükenmez Kalem 1.0 mm 2270 Kırmızı,Tükenmez Kalem,Pensan,0.68,20,0.82,,Tanımsız,0,0,33.0,60,0,0
,100718,8692404100718,Pensan Triball Tükenmez Kalem 1mm 8'li,Tükenmez Kalem,Pensan,21.75,20,26.1,,Tanımsız,0,0,8.0,65,0,0
,77949,8692404224063,Pensan Tükenmez Kalem My-Tech 0.7 Kırmızı,Tükenmez Kalem,Pensan,1.15,20,1.38,,Tanımsız,0,0,90.0,61,0,0
17454.0,TK07-PNS-SYH,8692404224056,Pensan Tükenmez Kalem My-Tech 0.7 Siyah,Tükenmez Kalem,Pensan,1.15,20,1.38,,Tanımsız,0,0,80.0,61,0,0
17459.0,PE02250TKMA25,8692404903029,Pensan Tükenmez Kalem My-Tech 1.0 mm Mavi,Tükenmez Kalem,Pensan,0.98,20,1.18,,Tanımsız,0,0,38.0,61,0,0
17460.0,PE02250TKSI25,8692404903036,Pensan Tükenmez Kalem My-Tech 1.0 mm Siyah,Tükenmez Kalem,Pensan,0.58,20,0.7,,Tanımsız,0,0,21.0,61,0,0
,92893,8692404100398,Pensan Triball Tükenmez Kalem 1mm Siyah,Tükenmez Kalem,Pensan,0.65,20,0.78,,Tanımsız,0,0,12.0,55,0,0
17466.0,PE022TKKI25,8692404903043,Pensan Tükenmez Kalem My-Tech 1.0 mm Kırmızı,Tükenmez Kalem,Pensan,0.98,20,1.18,,Tanımsız,0,0,6.0,61,0,0
16544.0,HC-A4-12,,Hepcazip 100'lü Lazer Etiket 105 x 48 12'li,Etiket,Hepcazip,155.0,20,186.0,,Tanımsız,0,0,,,0,0
16563.0,HC-A4-08,,"Hepcazip 100'lü Lazer Etiket 105 x 148,5 8'li",Etiket,Hepcazip,155.0,20,186.0,,Tanımsız,0,0,,,0,0
,11839,aynı ürün .,Mas 523 Perfore 3'Lü Evrak Rafı Seti - Açık Gri,Evrak Rafı,Mas,79.53,20,95.44,,Tanımsız,0,0,,,0,0
16595.0,ER3311-KRF,8697446440259,Kraf Evrak Rafı 3 Lü Raylı Şeffaf 829g,Evrak Rafı,Kraf,166.5,20,199.8,,Tanımsız,0,0,,,0,0
17477.0,PI-2,3501170958209,Paper İnkjoy Basmalı Tükenmez Kalem Kırmızı,Tükenmez Kalem,Paper,0.07,20,0.08,,Tanımsız,0,0,40.0,55,0,0
17468.0,PI-1,3501170958193,Paper İnkjoy Basmalı Tükenmez Kalem Mavi,Tükenmez Kalem,Paper,0.07,20,0.08,,Tanımsız,0,0,30.0,55,0,0
17512.0,TK3193-KRF,8680454915697,Kraf Line Tükenmez Kalem 1.0 Mm Kırmızı,Tükenmez Kalem,Kraf,0.26,20,0.31,,Tanımsız,0,0,50.0,55,0,0
17471.0,KKT-FBR-1425-SYH,9555684606457,Faber Castell Tükenmez Kalem 1425 Auto Siyah,Tükenmez Kalem,Faber Castell,7.0,20,8.4,,Tanımsız,0,0,176.0,57,0,0
17465.0,FBR-1425-KRM,8690826425204,Faber Castell Tükenmez Kalem 1425 İğne Uç Kırmızı,Tükenmez Kalem,Faber Castell,6.5,20,7.8,,Tanımsız,0,0,93.0,57,0,0
17475.0,FBR-1425-SYH,8690826425907,Faber Castell Tükenmez Kalem 1425 İğne Uç Siyah,Tükenmez Kalem,Faber Castell,6.5,20,7.8,,Tanımsız,0,0,66.0,57,0,0
17492.0,FBR-1425-KRM-AUTO,9555684606396,Faber Castell Tükenmez Kalem 1425 Auto Kırmızı,Tükenmez Kalem,Faber Castell,1.45,20,1.74,,Tanımsız,0,0,39.0,55,0,0
17461.0,FBR-1425-MV-AUTO,9555684606426,Faber Castell Tükenmez Kalem 1425 Auto Mavi,Tükenmez Kalem,Faber Castell,7.0,20,8.4,,Tanımsız,0,0,28.0,57,0,0
,11534,8681241084558,Faber Castell 1425 Tükenmez Kalem 10'lu Poşet,Tükenmez Kalem,Faber Castell,14.25,20,17.1,,Tanımsız,0,0,2.0,66,0,0
,13421,8690826425501,Faber Castell Tükenmez Kalem 1425 İğne Uç Mavi,Tükenmez Kalem,Faber Castell,6.5,20,7.8,,Tanımsız,0,0,12.0,57,0,0
,8800,8699432980015,Cassa Plastik Evrak Rafı Şeffaf 8800,Evrak Rafı,Cassa,13.2,20,15.84,,Tanımsız,0,0,,,0,0
,133640,4004764338771,Edding Fine Pen E-55 Açık Mavi,Tükenmez Kalem,Edding,7.28,20,8.74,,Tanımsız,0,0,46.0,55,0,0
,139631,4004764338795,Edding Fine Pen E-55 Gri,Tükenmez Kalem,Edding,7.28,20,8.74,,Tanımsız,0,0,38.0,55,0,0
,130316,4004764338696,Edding Fine Pen E-55 Kırmızı,Tükenmez Kalem,Edding,7.28,20,8.74,,Tanımsız,0,0,45.0,55,0,0
,130317,4004764338702,Edding Fine Pen E-55 Mavi,Tükenmez Kalem,Edding,7.28,20,8.74,,Tanımsız,0,0,90.0,55,0,0
,130315,40047664338689,Edding Fine Pen E-55 Siyah,Tükenmez Kalem,Edding,7.28,20,8.74,,Tanımsız,0,0,20.0,55,0,0
17463.0,ED2185,4004764105847,Edding Jel Kalem CrystalJelly E-2185 Gümüş,Tükenmez Kalem,Edding,24.56,20,29.47,,Tanımsız,0,0,100.0,58,0,0
17450.0,TK3224-BIC,3086123256378,BIC TUKENMEZ KALEM ROUND STICK MAVİ,Tükenmez Kalem,Bic,0.76,20,0.91,,Tanımsız,0,0,2.0,62,0,0
,871321,3086123001312,BIC TUKENMEZ KALEM ATLANTİS CLASSİC 1.0 SİYAH,Tükenmez Kalem,Bic,4.09,20,4.91,,Tanımsız,0,0,22.0,55,0,0
,871311,3086123001305,BIC TUKENMEZ KALEM ATLANTİS CLASSİC 1.0 MAVİ,Tükenmez Kalem,Bic,4.09,20,4.91,,Tanımsız,0,0,13.0,55,0,0
,871331,3086123001329,BIC TUKENMEZ KALEM ATLANTİS CLASSİC 1.0 KIRMIZI,Tükenmez Kalem,Bic,4.09,20,4.91,,Tanımsız,0,0,8.0,55,0,0
17451.0,TK3202-BIC,3086123256385,BIC TUKENMEZ KALEM ROUND STICK SİYAH,Tükenmez Kalem,Bic,0.45,20,0.54,,Tanımsız,0,0,8.0,62,0,0
17455.0,TK3223-BIC,3086123278127,BIC TUKENMEZ KALEM ROUND STICK KIRMIZI,Tükenmez Kalem,Bic,0.76,20,0.91,,Tanımsız,0,0,13.0,62,0,0
17501.0,FC-53,8681241389318,Adel Vega Tükenmez Kalem Karışık 10'lu,Tükenmez Kalem,Adel,37.0,20,44.4,,Tanımsız,0,0,9.0,66,0,0
,35000,8693245019351,Noki Telli Dosya Mavi 50'li,Telli Dosya,Noki,137.51,20,165.01,,Tanımsız,0,0,96.0,ORTA,0,0
,7271,8693245121566,Noki Telli Dosya Sarı 50'li,Telli Dosya,Noki,137.51,20,165.01,,Tanımsız,0,0,70.0,ORTA,0,0
,34998,8693245121573,Noki Telli Dosya Kırmızı 50'li Paket,Telli Dosya,Noki,142.54,20,171.05,,Tanımsız,0,0,63.0,ORTA,0,0
17440.0,KDT-NK-TLL-BYZ,8693245121559,Noki Telli Dosya Beyaz 50 Li Paket,Telli Dosya,Noki,31.16,20,37.39,,Tanımsız,0,0,41.0,ORTA,0,0
,88079,8693245333198,Noki Telli Dosya Siyah 50'li,Telli Dosya,Noki,137.51,20,165.01,,Tanımsız,0,0,35.0,ORTA,0,0
16592.0,8934-SYH,8699432993428,Cassa File Evrak Rafı Seti Dörtlü Siyah 8934,Evrak Rafı,Cassa,82.5,20,99.0,,Tanımsız,0,0,,,0,0
17241.0,SCRF-1,,Scrikks Parker Tipi Metal Mavi Refil,Refil,Scrikss,9.0,20,10.8,,Tanımsız,0,0,117.0,56,0,0
,88080,8693245333181,Noki Telli Dosya Turuncu 50'li,Telli Dosya,Noki,,20,,,Tanımsız,0,0,11.0,ORTA,0,0
16688.0,SCH-S,4004675015051,Schneider Fosforlu Kalem Sarı 150,Fosforlu Kalem,Schneider,18.7,20,22.44,,Tanımsız,0,0,0.0,45,0,0
16644.0,FBC5464,4005401546474,Faber Castel Fosforlu Kalem Metalik Mavi,Fosforlu Kalem,Faber Castell,19.6,20,23.52,,Tanımsız,0,0,,,0,0
16645.0,FBC5463,4005401546405,Faber Castell Fosforlu Kalem 4'lü Metalik Karışık Renkler,Fosforlu Kalem,Faber Castell,21.41,20,25.69,,Tanımsız,0,0,,,0,0
17432.0,TD3150-CAS-TRNC,8699432773747,Cassa Standart Telli Dosya 50'li Paket Turuncu,Telli Dosya,Cassa,33.0,20,39.6,,Tanımsız,0,0,50.0,ORTA,0,0
17433.0,7735-YSL,8699432773617,Cassa Standart Telli Dosya 50'li Paket Yeşil,Telli Dosya,Cassa,33.0,20,39.6,,Tanımsız,0,0,44.0,ORTA,0,0
17434.0,TD3150-CAS-SR,8699432773648,Cassa Standart Telli Dosya 50'li Paket Sarı,Telli Dosya,Cassa,33.0,20,39.6,,Tanımsız,0,0,47.0,ORTA,0,0
17436.0,TD3150-CAS-KRMZ,8699432773556,Cassa Standart Telli Dosya 50'li Paket Kırmızı,Telli Dosya,Cassa,33.0,20,39.6,,Tanımsız,0,0,36.0,ORTA,0,0
17437.0,TD3150-CAS-BYZ,8699432773815,Cassa Standart Telli Dosya 50'li Paket Beyaz,Telli Dosya,Cassa,33.0,20,39.6,,Tanımsız,0,0,30.0,ORTA,0,0
17435.0,ALM-KPK-PEM,8697417040211,ALEMDAR BÜTÜN KAPAK DOSYA,Telli Dosya,Alemdar,0.0,20,0.0,,Tanımsız,0,0,50.0,B2Z,0,0
,,8690060109007,Delta Delgeç Standart 11-Siyah,Delgeç,Delta,,20,,,Tanımsız,0,0,7.0,4,0,0
17430.0,HDMI,,Dark HDMI Kablo 1 mt,Teknoloji Ürünleri,Bludfire,45.83,20,55.0,,Tanımsız,0,0,,,0,0
17418.0,DKM005,,Dexim KMSW-300 Siyah Kablosuz Klavye Mouse Set,Teknoloji Ürünleri,Dexim,99.9,20,119.88,,Tanımsız,0,0,,,0,0
17423.0,HP-CDR,,DVD-R SHRİNK 50'Lİ,Teknoloji Ürünleri,DMS,167.84,20,201.41,,Tanımsız,0,0,,,0,0
17400.0,ESEM260,8691217513302,Escrito Lome Monitör Yükseltici Yükseklik Ayarlanabilir,Teknoloji Ürünleri,Mas,172.28,20,206.74,,Tanımsız,0,0,2.0,B5,0,0
17399.0,ESEM370,8691217513401,Escrito Lome Plus Monitör Yükseltici Yükseklik Ayarlanabilir,Teknoloji Ürünleri,Mas,229.9,20,275.88,,Tanımsız,0,0,2.0,B5,0,0
17401.0,ESEM540,8691217513500,Escrito Lome Premium Monitör Yükseltici Yükseklik Çekmeceli,Teknoloji Ürünleri,Mas,358.63,20,430.36,,Tanımsız,0,0,,,0,0
17412.0,frisby-001,6903430165896,Frisby FM 3016K Kablolu Optik Mouse,Teknoloji Ürünleri,Frisby,49.19,20,59.03,,Tanımsız,0,0,,,0,0
17411.0,FNC-5230ST,,Frisby Notebook Stant ve Soğutucu,Teknoloji Ürünleri,Frisby,252.02,20,302.42,,Tanımsız,0,0,,,0,0
17419.0,GGE270,,Gigaset A270 Siyah Dect Telsiz Telefon,Teknoloji Ürünleri,Gigaset,650.0,20,780.0,,Tanımsız,0,0,,,0,0
17403.0,GGE690,,Gigaset A690 Siyah Handsfree Dect Telsiz Telefon,Teknoloji Ürünleri,Gigaset,737.0,20,884.4,,Tanımsız,0,0,,,0,0
17424.0,BLK USB 16GB M200 16GB,6954273656874,Hikvision Usb 2.0 Flash Bellek 16GB,Teknoloji Ürünleri,Hikvision,52.5,20,63.0,,Tanımsız,0,0,,,0,0
17415.0,BLK USB 128GB M200 128GB,,Hikvision Usb 3.2 Flash Bellek 128GB,Teknoloji Ürünleri,Hikvision,89.1,20,106.92,,Tanımsız,0,0,,,0,0
17404.0,BLK USB 16GB,,Hikvision Usb 3.2 Flash Bellek 16GB,Teknoloji Ürünleri,Hikvision,72.78,20,87.34,,Tanımsız,0,0,,,0,0
17395.0,BLK USB 32GB,,Hikvision Usb 3.2 Flash Bellek 32GB,Teknoloji Ürünleri,Hikvision,42.53,20,51.04,,Tanımsız,0,0,,,0,0
17394.0,BLK USB 64GB,,Hikvision Usb 3.2 Flash Bellek 64GB,Teknoloji Ürünleri,Hikvision,97.89,20,117.47,,Tanımsız,0,0,,,0,0
17425.0,W1360A,,HP 136A/W1360A Muadil Toner Çipsiz,Teknoloji Ürünleri,HP,224.58,20,269.5,,Tanımsız,0,0,,,0,0
17416.0,HP435A,,HP 278A/285A/435A/436A/388A Muadil Toner,Teknoloji Ürünleri,HP,123.5,20,148.2,,Tanımsız,0,0,,,0,0
,20244,,HP 7YA11PA Kablosuz Mouse Siyah,Teknoloji Ürünleri,Logitech,139.58,20,167.5,,Tanımsız,0,0,,,0,0
17393.0,HP505E,,"HP CE505A MUADİL TONER 2,3K",Teknoloji Ürünleri,HP,165.0,20,198.0,,Tanımsız,0,0,,,0,0
17406.0,HP283A,,HP CF283A/83A Muadil Toner,Teknoloji Ürünleri,HP,120.0,20,144.0,,Tanımsız,0,0,,,0,0
17420.0,HY-X410,,Hytech 3A Type-C Kırmızı Data Şarj Kablosu 1 Metre,Teknoloji Ürünleri,Hytech,33.63,20,40.36,,Tanımsız,0,0,,,0,0
17426.0,KNGS-USB-32,,Kıngston Flash Disk G4 Usb 32 GB 3.0,Teknoloji Ürünleri,Kıngston,80.96,20,97.15,,Tanımsız,0,0,,,0,0
17405.0,LX-S80-016,,Lexar JumpDrive S80 Usb 3.1 Flash Bellek 16 GB,Teknoloji Ürünleri,Hikvision,43.54,20,52.25,,Tanımsız,0,0,,,0,0
,11813,,Logitech M170 Kablosuz Mouse Siyah,Teknoloji Ürünleri,Logitech,256.33,20,307.6,,Tanımsız,0,0,,,0,0
,11812,5099206062870,Logitech M171 Kablosuz Kırmızı Mouse,Teknoloji Ürünleri,Logitech,241.84,20,290.21,,Tanımsız,0,0,,,0,0
17409.0,LG 910-004640,5099206062863,Logitech M171 Kablosuz Mavi Mouse,Teknoloji Ürünleri,Logitech,241.84,20,290.21,,Tanımsız,0,0,,,0,0
,11814,,Logitech M171 Kablosuz Siyah Mouse,Teknoloji Ürünleri,Logitech,241.52,20,289.82,,Tanımsız,0,0,,,0,0
17397.0,LG 910-002235,5099206027275,Logitech M185 Gri Kablosuz Mouse,Teknoloji Ürünleri,Logitech,290.46,20,348.55,,Tanımsız,0,0,,,0,0
,11815,,Logitech M185 Kırmızı Kablosuz Mouse,Teknoloji Ürünleri,Logitech,303.02,20,363.62,,Tanımsız,0,0,,,0,0
,11816,5099206028838,Logitech M185 Mavi Kablosuz Mouse,Teknoloji Ürünleri,Logitech,303.02,20,363.62,,Tanımsız,0,0,,,0,0
17428.0,M220-kablosuz,6920377905149,Logitech M220 Kablosuz Mouse,Teknoloji Ürünleri,Logitech,,20,,,Tanımsız,0,0,,,0,0
17427.0,920-009804,5099206092471,Logitech MK295 Kablosuz Klavye Mouse Set,Teknoloji Ürünleri,Logitech,,20,,,Tanımsız,0,0,,,0,0
17402.0,M6616,8691217661652,Mas 6616 Kablosuz Akıllı Telefon Şarjlı Masa Üstü Organizer Beyaz,Teknoloji Ürünleri,Mas,,20,,,Tanımsız,0,0,1.0,B5,0,0
17429.0,MGT-3M-PHONE-SYH,9100910105244,Megatech İphone Şarj Kablosu,Teknoloji Ürünleri,Megatech,,20,,,Tanımsız,0,0,,,0,0
17414.0,TG1611,,Panasonic KX-TG1611 Siyah Dect Telsiz Telefon,Teknoloji Ürünleri,Gigaset,,20,,,Tanımsız,0,0,,,0,0
17410.0,SPK7104,,"Philips M104 Kablolu Mouse 1,5 Mt.",Teknoloji Ürünleri,Philips,,20,,,Tanımsız,0,0,,,0,0
17413.0,SPK7402B,,Philips M402 Siyah Kablosuz Mouse,Teknoloji Ürünleri,Philips,,20,,,Tanımsız,0,0,,,0,0
17431.0,SN5CKM,,Sunny Pasha Beyaz/Gri Çaycı Çay Makinesi 2200w,Teknoloji Ürünleri,Sunny,,20,,,Tanımsız,0,0,,,0,0
17422.0,AYN-K01,,Yuvarlak Cep Aynası Kapaklı,Teknoloji Ürünleri,Markasız,,20,,,Tanımsız,0,0,,,0,0
,1840099,8000825538506,Robercolor Tebeşir 10 'lu Beyaz,Tebeşir,Robercolor,,20,,,Tanımsız,0,0,39.0,23,0,0
,177286,8680454915253,Kraf Tahta Silgisi Eva Mıknatıslı 570G,Tahta Silgisi,Kraf,,20,,,Tanımsız,0,0,11.0,10,0,0
16647.0,FBC5467,4005401546733,Faber Castell Fosforlu Kalem Metalik Kırmızı,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,,,0,0
17387.0,HTS-PTS,8692556008771,Hatas Plastik Saplı Tahta Silgisi-0877,Tahta Silgisi,Hatas,,20,,,Tanımsız,0,0,22.0,10,0,0
,94133,8692556008863,Hatas Mıknatıslı Tahta Silgisi-0886,Tahta Silgisi,Hatas,,20,,,Tanımsız,0,0,7.0,10,0,0
16663.0,FC-30,4005401546528,Faber Fosforlu Kalem Şeffaf Gövde 1546 Mavi,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,0.0,46,0,0
16664.0,FC-33,4005401546368,Faber Fosforlu Kalem Şeffaf Gövde 1546 Mor,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,0.0,46,0,0
16665.0,FC-34,4005401546283,Faber Fosforlu Kalem Şeffaf Gövde 1546 Pembe,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,0.0,46,0,0
16666.0,FC-35,4005401546078,Faber Fosforlu Kalem Şeffaf Gövde 1546 Sarı,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,0.0,46,0,0
16667.0,FC-31,,Faber Fosforlu Kalem Şeffaf Gövde 1546 Turkuaz,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,0.0,46,0,0
,6410,8691217641029,Mas Master White Board Marker Mavi,Tahta Kalemi,Mas,4.05,20,4.86,,Tanımsız,0,0,8.0,47,0,0
,6412,8691217641036,Mas Master White Board Marker Kırmızı,Tahta Kalemi,Mas,4.05,20,4.86,,Tanımsız,0,0,67.0,47,0,0
17381.0,YT3276-KRF,8680454912788,Kraf Beyaz Tahta Kalemi Doldurulabilir 770 Kırmızı,Tahta Kalemi,Kraf,,20,,,Tanımsız,0,0,87.0,47,0,0
17382.0,YT3279-KRF,8680454912696,Kraf Beyaz Tahta Kalemi Doldurulabilir 770 Yeşil,Tahta Kalemi,Kraf,,20,,,Tanımsız,0,0,74.0,47,0,0
16668.0,FC-32,,Faber Fosforlu Kalem Şeffaf Gövde 1546 Ultramarin,Fosforlu Kalem,Faber Castell,,20,,,Tanımsız,0,0,0.0,46,0,0
,,8699071154044,"Ekstrafix Laser Etiket ( Fix-5405 ) 210x74,25 mm",Etiket,Extrafix,,20,,,Tanımsız,0,0,5.0,B1,0,0
17368.0,FBC153W-MV,9555684688026,Faber Castell Beyaz Tahta Kalemi W153 Mavi,Tahta Kalemi,Faber Castell,,20,,,Tanımsız,0,0,80.0,47,0,0
17369.0,FBC153W,9555684687999,Faber Castell Beyaz Tahta Kalemi W153 Siyah,Tahta Kalemi,Faber Castell,,20,,,Tanımsız,0,0,58.0,47,0,0
17372.0,FBC153W-KRMZ,9555684688057,Faber Castell Beyaz Tahta Kalemi W153 Kırmızı,Tahta Kalemi,Faber Castell,,20,,,Tanımsız,0,0,40.0,47,0,0
17378.0,YT3252-EDD,4004764985296,Edding Beyaz Tahta Kalemi Cap-Off E-360 A. Mavi,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,9.0,47,0,0
17384.0,YT136287-EDD,4004764985326,Edding Beyaz Tahta Kalemi Cap-Off E-360 Pembe,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,3.0,47,0,0
17371.0,YT3258-EDD,4004764924295,Edding Beyaz Tahta Kalemi Cap-off E-360xl Kırmızı,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,53.0,47,0,0
17367.0,YT3259-EDD,4004764924325,Edding Beyaz Tahta Kalemi Cap-off E-360xl Mavi,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,93.0,47,0,0
17364.0,YT3260-EDD,4004764924264,Edding Beyaz Tahta Kalemi Cap-off E-360xl Siyah,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,8.0,47,0,0
17366.0,ED36102,4004764104574,Edding Beyaz Tahta Kalemi E-361 Kırmızı,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,100.0,47,0,0
17365.0,ED36103,4004764104581,Edding Beyaz Tahta Kalemi E-361 Mavi,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,120.0,47,0,0
17358.0,ED36101,4004764104567,Edding Beyaz Tahta Kalemi E-361 Siyah,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,150.0,47,0,0
17375.0,ED36104,4004764104598,Edding Beyaz Tahta Kalemi E-361 Yeşil,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,17.0,47,0,0
17361.0,YT3264-EDD,4004764947638,Edding Beyaz Tahta Kalemi E260 Kırmızı,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,19.0,47,0,0
17363.0,YT3266-EDD,4004764947669,Edding Beyaz Tahta Kalemi E260 Mavi,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,93.0,47,0,0
17359.0,YT3265-EDD,4004764947607,Edding Beyaz Tahta Kalemi E260 Siyah,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,20.0,47,0,0
17370.0,YT3267-EDD,4004764947690,Edding Beyaz Tahta Kalemi E260 Yeşil,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,44.0,47,0,0
17376.0,YT3269-EDD-KRMZ,4004764000319,Edding Beyaz Tahta Kalemi E363 Kesik Uçlu Kırmızı,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,8.0,47,0,0
17377.0,YT3269-EDD,4004764000364,Edding Beyaz Tahta Kalemi E363 Kesik Uçlu Mavi,Tahta Kalemi,Edding,,20,,,Tanımsız,0,0,10.0,47,0,0
16620.0,FC-36,8681241165486,Adel Prime Fosforlu Kalem Pastel Mavi,Fosforlu Kalem,Adel,,20,,,Tanımsız,0,0,,,0,0
16621.0,FC-39,8681241165448,Adel Prime Fosforlu Kalem Pastel Pembe,Fosforlu Kalem,Adel,,20,,,Tanımsız,0,0,,,0,0
,155812,4057305047830,Edding Çevre Dostu Fosforlu Kalem Ecoline E-24,Fosforlu Kalem,Edding,,20,,,Tanımsız,0,0,24.0,45,0,0
17351.0,BC-6,70330512061,Tipp-Ex Şerit Düzeltici 6 mm,Şerit Silici,Tipp Ex,,20,,,Tanımsız,0,0,30.0,22,0,0
,150434,8693245054796,Noki Şerit Silici Twingo 5mmx8m,Şerit Silici,Noki,,20,,,Tanımsız,0,0,55.0,21,0,0
,278000086,,Mas Şerit Daksil Midi 5MMx8MT 453,Şerit Silici,Mas,,20,,,Tanımsız,0,0,11.0,22,0,0
,278000089,8691217045902,Mas Şerit Daksil Maxi 5MMx16M 459,Şerit Silici,Mas,,20,,,Tanımsız,0,0,10.0,22,0,0
17355.0,DS3362-KRF,8680454914942,Kraf Şerit Silici 5mm X 8mt 306G-Siyah,Şerit Silici,Kraf,,20,,,Tanımsız,0,0,39.0,22,0,0
,150438,8681322300072,İnox Şerit Silici 5mmx8m,Şerit Silici,İnox,,20,,,Tanımsız,0,0,27.0,21,0,0
